elapsed_seconds,timestamp,index,name,gpu_util_percent,mem_util_percent,mem_used_mib,mem_total_mib,power_w,temp_c
725.811844,2026/05/29 15:32:53.276,0,NVIDIA B200,98,30,17742,183359,777.04,45
726.835270,2026/05/29 15:32:54.298,0,NVIDIA B200,98,30,17742,183359,774.96,45
727.860195,2026/05/29 15:32:55.322,0,NVIDIA B200,98,30,17742,183359,776.95,44
728.884196,2026/05/29 15:32:56.346,0,NVIDIA B200,99,29,17742,183359,788.83,45
729.908812,2026/05/29 15:32:57.371,0,NVIDIA B200,98,27,17742,183359,803.04,45
730.940124,2026/05/29 15:32:58.397,0,NVIDIA B200,3,0,17742,183359,639.09,42
731.966598,2026/05/29 15:32:59.425,0,NVIDIA B200,98,29,17742,183359,775.94,44
732.991108,2026/05/29 15:33:00.453,0,NVIDIA B200,97,30,17742,183359,777.99,45
734.011151,2026/05/29 15:33:01.475,0,NVIDIA B200,98,30,17742,183359,775.13,44
735.033855,2026/05/29 15:33:02.495,0,NVIDIA B200,98,31,17742,183359,781.09,44
736.055264,2026/05/29 15:33:03.520,0,NVIDIA B200,98,28,17742,183359,774.19,45
737.078491,2026/05/29 15:33:04.539,0,NVIDIA B200,98,32,17742,183359,774.40,43
738.102700,2026/05/29 15:33:05.565,0,NVIDIA B200,98,28,17742,183359,768.06,44
739.125902,2026/05/29 15:33:06.589,0,NVIDIA B200,97,29,17742,183359,775.77,44
740.146746,2026/05/29 15:33:07.611,0,NVIDIA B200,99,31,17742,183359,776.71,44
741.177982,2026/05/29 15:33:08.641,0,NVIDIA B200,98,30,17742,183359,776.66,45
742.204707,2026/05/29 15:33:09.663,0,NVIDIA B200,98,28,17742,183359,779.24,44
743.226470,2026/05/29 15:33:10.690,0,NVIDIA B200,98,32,17742,183359,772.72,44
744.250416,2026/05/29 15:33:11.712,0,NVIDIA B200,99,29,17742,183359,805.66,45
745.357764,2026/05/29 15:33:12.785,0,NVIDIA B200,98,27,17742,183359,793.24,45
746.377704,2026/05/29 15:33:13.842,0,NVIDIA B200,98,30,17742,183359,778.63,45
747.407791,2026/05/29 15:33:14.869,0,NVIDIA B200,98,29,17742,183359,778.66,44
748.429273,2026/05/29 15:33:15.892,0,NVIDIA B200,98,32,17742,183359,776.49,44
749.457760,2026/05/29 15:33:16.915,0,NVIDIA B200,98,29,17742,183359,774.20,45
750.481045,2026/05/29 15:33:17.943,0,NVIDIA B200,98,31,17742,183359,776.49,43
751.555249,2026/05/29 15:33:19.016,0,NVIDIA B200,98,29,17742,183359,777.12,43
752.577459,2026/05/29 15:33:20.041,0,NVIDIA B200,98,28,17742,183359,777.52,44
753.599737,2026/05/29 15:33:21.063,0,NVIDIA B200,99,31,17742,183359,780.79,45
754.620739,2026/05/29 15:33:22.084,0,NVIDIA B200,99,30,17742,183359,777.47,45
755.645461,2026/05/29 15:33:23.106,0,NVIDIA B200,99,31,17742,183359,775.35,44
756.669033,2026/05/29 15:33:24.132,0,NVIDIA B200,99,29,17742,183359,776.78,45
757.693500,2026/05/29 15:33:25.154,0,NVIDIA B200,99,28,17742,183359,777.92,45
758.738492,2026/05/29 15:33:26.199,0,NVIDIA B200,99,29,17742,183359,803.82,45
759.760011,2026/05/29 15:33:27.223,0,NVIDIA B200,98,27,17742,183359,801.64,45
760.782877,2026/05/29 15:33:28.246,0,NVIDIA B200,100,31,17742,183359,777.30,45
761.808303,2026/05/29 15:33:29.269,0,NVIDIA B200,98,30,17742,183359,774.19,44
762.828780,2026/05/29 15:33:30.292,0,NVIDIA B200,97,29,17742,183359,775.99,43
763.851600,2026/05/29 15:33:31.315,0,NVIDIA B200,98,30,17742,183359,779.78,44
764.874230,2026/05/29 15:33:32.336,0,NVIDIA B200,98,28,17742,183359,773.91,45
765.894309,2026/05/29 15:33:33.358,0,NVIDIA B200,97,30,17742,183359,775.56,45
766.914105,2026/05/29 15:33:34.378,0,NVIDIA B200,98,29,17742,183359,778.57,46
767.937435,2026/05/29 15:33:35.399,0,NVIDIA B200,99,28,17742,183359,778.43,45
768.960621,2026/05/29 15:33:36.423,0,NVIDIA B200,99,31,17742,183359,775.26,44
769.987640,2026/05/29 15:33:37.451,0,NVIDIA B200,97,28,17742,183359,777.12,45
771.011839,2026/05/29 15:33:38.471,0,NVIDIA B200,97,30,17742,183359,775.22,44
772.048010,2026/05/29 15:33:39.505,0,NVIDIA B200,98,30,17742,183359,776.69,44
773.067717,2026/05/29 15:33:40.532,0,NVIDIA B200,99,27,17742,183359,796.24,45
774.093469,2026/05/29 15:33:41.557,0,NVIDIA B200,99,27,17742,183359,796.98,45
775.128506,2026/05/29 15:33:42.590,0,NVIDIA B200,98,29,17742,183359,782.19,44
776.148548,2026/05/29 15:33:43.613,0,NVIDIA B200,98,30,17742,183359,777.06,44
777.168733,2026/05/29 15:33:44.633,0,NVIDIA B200,97,30,17742,183359,774.89,44
778.193707,2026/05/29 15:33:45.654,0,NVIDIA B200,98,29,17742,183359,777.07,45
779.213598,2026/05/29 15:33:46.678,0,NVIDIA B200,99,30,17742,183359,778.01,45
780.235356,2026/05/29 15:33:47.698,0,NVIDIA B200,99,30,17742,183359,773.47,44
781.436747,2026/05/29 15:33:48.812,0,NVIDIA B200,98,30,17742,183359,775.15,44
782.460052,2026/05/29 15:33:49.922,0,NVIDIA B200,99,30,17742,183359,776.85,44
783.536734,2026/05/29 15:33:50.992,0,NVIDIA B200,98,28,17742,183359,780.10,45
784.558502,2026/05/29 15:33:52.021,0,NVIDIA B200,99,30,17742,183359,779.20,44
785.585033,2026/05/29 15:33:53.046,0,NVIDIA B200,99,31,17742,183359,775.29,45
786.607486,2026/05/29 15:33:54.070,0,NVIDIA B200,98,29,17742,183359,771.51,44
787.636442,2026/05/29 15:33:55.092,0,NVIDIA B200,99,28,17742,183359,797.84,46
788.660319,2026/05/29 15:33:56.120,0,NVIDIA B200,98,28,17742,183359,795.71,45
