timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/28 20:56:17.213, 95 %, 56 %, 3700 MiB, 8192 MiB, 92.18 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:16.478, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.63 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:56:17.571, 96 %, 59 %, 3700 MiB, 8192 MiB, 95.90 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:18.659, 96 %, 59 %, 3700 MiB, 8192 MiB, 98.10 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:56:19.745, 95 %, 55 %, 3700 MiB, 8192 MiB, 97.90 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:56:20.752, 95 %, 60 %, 3700 MiB, 8192 MiB, 97.77 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:21.786, 97 %, 58 %, 3700 MiB, 8192 MiB, 97.62 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:22.875, 96 %, 59 %, 3700 MiB, 8192 MiB, 97.08 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:23.971, 96 %, 59 %, 3700 MiB, 8192 MiB, 97.49 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:25.059, 95 %, 60 %, 3700 MiB, 8192 MiB, 97.91 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:26.148, 95 %, 59 %, 3700 MiB, 8192 MiB, 97.32 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:56:27.242, 94 %, 59 %, 3700 MiB, 8192 MiB, 97.11 W, 86, 1485 MHz, 7000 MHz
2026/05/28 20:56:28.297, 97 %, 59 %, 3700 MiB, 8192 MiB, 97.59 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:56:29.301, 96 %, 59 %, 3700 MiB, 8192 MiB, 97.74 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:30.368, 97 %, 60 %, 3700 MiB, 8192 MiB, 99.52 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:31.459, 96 %, 59 %, 3700 MiB, 8192 MiB, 83.28 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:56:32.549, 95 %, 58 %, 3700 MiB, 8192 MiB, 102.07 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:56:33.640, 95 %, 59 %, 3700 MiB, 8192 MiB, 97.62 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:56:34.728, 95 %, 59 %, 3700 MiB, 8192 MiB, 90.91 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:56:35.819, 95 %, 60 %, 3700 MiB, 8192 MiB, 81.29 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:56:36.849, 97 %, 60 %, 3700 MiB, 8192 MiB, 99.23 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:56:37.854, 93 %, 57 %, 3700 MiB, 8192 MiB, 105.77 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:38.940, 94 %, 55 %, 3700 MiB, 8192 MiB, 97.92 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:56:40.037, 96 %, 60 %, 3700 MiB, 8192 MiB, 97.75 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:56:41.126, 92 %, 57 %, 3700 MiB, 8192 MiB, 99.09 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:42.217, 96 %, 62 %, 3700 MiB, 8192 MiB, 104.53 W, 87, 1395 MHz, 7000 MHz
2026/05/28 20:56:43.306, 93 %, 56 %, 3700 MiB, 8192 MiB, 88.82 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:44.396, 94 %, 57 %, 3700 MiB, 8192 MiB, 91.27 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:56:45.400, 96 %, 56 %, 3700 MiB, 8192 MiB, 87.43 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:56:46.439, 96 %, 58 %, 3700 MiB, 8192 MiB, 93.98 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:56:47.530, 96 %, 57 %, 3700 MiB, 8192 MiB, 92.54 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:56:46.633, 97 %, 57 %, 3700 MiB, 8192 MiB, 75.16 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:47.725, 95 %, 57 %, 3700 MiB, 8192 MiB, 97.56 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:56:48.813, 97 %, 57 %, 3700 MiB, 8192 MiB, 89.52 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:56:49.903, 96 %, 57 %, 3700 MiB, 8192 MiB, 92.85 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:56:50.992, 97 %, 58 %, 3700 MiB, 8192 MiB, 89.20 W, 86, 1140 MHz, 7000 MHz
2026/05/28 20:56:52.081, 92 %, 54 %, 3700 MiB, 8192 MiB, 84.41 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:56:53.105, 96 %, 57 %, 3700 MiB, 8192 MiB, 91.20 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:56:54.110, 96 %, 58 %, 3700 MiB, 8192 MiB, 94.65 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:56:55.195, 96 %, 58 %, 3700 MiB, 8192 MiB, 99.87 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:56:56.283, 95 %, 55 %, 3700 MiB, 8192 MiB, 102.33 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:56:57.375, 93 %, 53 %, 3700 MiB, 8192 MiB, 93.79 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:56:58.464, 95 %, 59 %, 3700 MiB, 8192 MiB, 96.91 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:56:59.554, 96 %, 58 %, 3700 MiB, 8192 MiB, 93.50 W, 87, 1320 MHz, 7000 MHz
2026/05/28 20:57:00.642, 96 %, 61 %, 3700 MiB, 8192 MiB, 102.14 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:01.655, 92 %, 54 %, 3700 MiB, 8192 MiB, 84.71 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:57:02.685, 97 %, 55 %, 3700 MiB, 8192 MiB, 90.34 W, 85, 1110 MHz, 7000 MHz
2026/05/28 20:57:03.773, 97 %, 58 %, 3700 MiB, 8192 MiB, 86.61 W, 86, 1380 MHz, 7000 MHz
2026/05/28 20:57:04.863, 96 %, 57 %, 3700 MiB, 8192 MiB, 98.42 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:05.950, 93 %, 56 %, 3700 MiB, 8192 MiB, 91.16 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:57:07.040, 95 %, 57 %, 3700 MiB, 8192 MiB, 88.60 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:57:08.131, 96 %, 57 %, 3700 MiB, 8192 MiB, 88.15 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:09.189, 95 %, 58 %, 3700 MiB, 8192 MiB, 92.92 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:57:10.193, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.90 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:57:11.250, 97 %, 56 %, 3700 MiB, 8192 MiB, 95.49 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:12.340, 95 %, 59 %, 3700 MiB, 8192 MiB, 89.77 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:57:13.427, 95 %, 57 %, 3700 MiB, 8192 MiB, 93.00 W, 86, 1110 MHz, 7000 MHz
2026/05/28 20:57:14.517, 96 %, 55 %, 3700 MiB, 8192 MiB, 88.29 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:57:15.608, 96 %, 58 %, 3700 MiB, 8192 MiB, 94.77 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:16.696, 97 %, 58 %, 3700 MiB, 8192 MiB, 93.44 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:57:17.722, 96 %, 54 %, 3700 MiB, 8192 MiB, 92.14 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:57:16.743, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.08 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:57:17.755, 95 %, 58 %, 3700 MiB, 8192 MiB, 92.24 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:57:18.759, 96 %, 58 %, 3700 MiB, 8192 MiB, 92.55 W, 86, 1185 MHz, 7000 MHz
2026/05/28 20:57:19.845, 97 %, 59 %, 3700 MiB, 8192 MiB, 92.51 W, 86, 1395 MHz, 7000 MHz
2026/05/28 20:57:20.935, 95 %, 58 %, 3700 MiB, 8192 MiB, 91.91 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:22.027, 96 %, 58 %, 3700 MiB, 8192 MiB, 94.82 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:57:23.116, 94 %, 58 %, 3700 MiB, 8192 MiB, 80.05 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:57:24.205, 94 %, 58 %, 3700 MiB, 8192 MiB, 89.46 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:25.295, 96 %, 57 %, 3700 MiB, 8192 MiB, 80.52 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:26.302, 95 %, 56 %, 3700 MiB, 8192 MiB, 91.98 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:27.334, 95 %, 59 %, 3700 MiB, 8192 MiB, 101.50 W, 86, 1335 MHz, 7000 MHz
2026/05/28 20:57:28.422, 94 %, 60 %, 3700 MiB, 8192 MiB, 90.81 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:57:29.511, 97 %, 60 %, 3700 MiB, 8192 MiB, 101.63 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:57:30.599, 97 %, 61 %, 3700 MiB, 8192 MiB, 97.60 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:57:31.690, 97 %, 59 %, 3700 MiB, 8192 MiB, 97.57 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:32.780, 96 %, 58 %, 3700 MiB, 8192 MiB, 95.12 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:33.790, 96 %, 58 %, 3700 MiB, 8192 MiB, 96.14 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:34.794, 96 %, 54 %, 3700 MiB, 8192 MiB, 94.79 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:57:35.842, 95 %, 58 %, 3700 MiB, 8192 MiB, 93.68 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:57:36.931, 95 %, 58 %, 3700 MiB, 8192 MiB, 93.50 W, 86, 1470 MHz, 7000 MHz
2026/05/28 20:57:38.023, 93 %, 56 %, 3700 MiB, 8192 MiB, 93.53 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:57:39.122, 96 %, 58 %, 3700 MiB, 8192 MiB, 95.99 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:57:40.211, 96 %, 60 %, 3700 MiB, 8192 MiB, 107.71 W, 87, 1170 MHz, 7000 MHz
2026/05/28 20:57:41.300, 97 %, 59 %, 3700 MiB, 8192 MiB, 96.69 W, 86, 1260 MHz, 7000 MHz
2026/05/28 20:57:42.355, 96 %, 58 %, 3700 MiB, 8192 MiB, 90.70 W, 86, 1455 MHz, 7000 MHz
2026/05/28 20:57:43.362, 94 %, 58 %, 3700 MiB, 8192 MiB, 98.25 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:44.438, 95 %, 59 %, 3700 MiB, 8192 MiB, 93.69 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:57:45.526, 97 %, 60 %, 3700 MiB, 8192 MiB, 96.04 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:46.615, 97 %, 61 %, 3700 MiB, 8192 MiB, 102.42 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:57:47.704, 97 %, 55 %, 3700 MiB, 8192 MiB, 91.17 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:57:48.795, 94 %, 56 %, 3700 MiB, 8192 MiB, 93.01 W, 86, 1125 MHz, 7000 MHz
2026/05/28 20:57:48.018, 96 %, 57 %, 3700 MiB, 8192 MiB, 91.68 W, 86, 1350 MHz, 7000 MHz
2026/05/28 20:57:49.106, 96 %, 58 %, 3700 MiB, 8192 MiB, 88.37 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:57:50.171, 97 %, 57 %, 3700 MiB, 8192 MiB, 90.51 W, 86, 1200 MHz, 7000 MHz
2026/05/28 20:57:51.175, 96 %, 59 %, 3700 MiB, 8192 MiB, 91.94 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:57:52.219, 95 %, 55 %, 3700 MiB, 8192 MiB, 95.12 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:57:53.310, 94 %, 57 %, 3700 MiB, 8192 MiB, 94.86 W, 86, 1320 MHz, 7000 MHz
2026/05/28 20:57:54.399, 96 %, 59 %, 3700 MiB, 8192 MiB, 102.35 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:57:55.489, 97 %, 58 %, 3700 MiB, 8192 MiB, 99.19 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:57:56.577, 96 %, 58 %, 3700 MiB, 8192 MiB, 95.15 W, 86, 1155 MHz, 7000 MHz
2026/05/28 20:57:57.667, 97 %, 60 %, 3700 MiB, 8192 MiB, 95.75 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:57:58.754, 95 %, 60 %, 3700 MiB, 8192 MiB, 97.82 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:57:59.771, 94 %, 59 %, 3700 MiB, 8192 MiB, 98.91 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:58:00.841, 96 %, 59 %, 3700 MiB, 8192 MiB, 95.99 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:58:01.929, 96 %, 57 %, 3700 MiB, 8192 MiB, 94.94 W, 86, 1215 MHz, 7000 MHz
2026/05/28 20:58:03.019, 97 %, 60 %, 3700 MiB, 8192 MiB, 96.71 W, 86, 1230 MHz, 7000 MHz
2026/05/28 20:58:04.112, 96 %, 60 %, 3700 MiB, 8192 MiB, 95.72 W, 86, 1305 MHz, 7000 MHz
2026/05/28 20:58:05.200, 95 %, 59 %, 3700 MiB, 8192 MiB, 95.76 W, 86, 1440 MHz, 7000 MHz
2026/05/28 20:58:06.287, 95 %, 59 %, 3700 MiB, 8192 MiB, 93.51 W, 86, 1365 MHz, 7000 MHz
2026/05/28 20:58:07.315, 97 %, 60 %, 3700 MiB, 8192 MiB, 93.02 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:58:08.320, 97 %, 58 %, 3700 MiB, 8192 MiB, 95.81 W, 86, 1275 MHz, 7000 MHz
2026/05/28 20:58:09.403, 97 %, 59 %, 3700 MiB, 8192 MiB, 96.29 W, 86, 1290 MHz, 7000 MHz
2026/05/28 20:58:10.496, 95 %, 59 %, 3700 MiB, 8192 MiB, 95.28 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:58:11.583, 94 %, 56 %, 3700 MiB, 8192 MiB, 95.40 W, 86, 1245 MHz, 7000 MHz
2026/05/28 20:58:12.672, 33 %, 15 %, 3700 MiB, 8192 MiB, 89.32 W, 86, 1875 MHz, 7000 MHz
2026/05/28 20:58:13.767, 6 %, 2 %, 3700 MiB, 8192 MiB, 58.92 W, 84, 1875 MHz, 7000 MHz
